stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding
7463,จุดขึ้นลง;visual stop,13.66524711,100.5291106,7463,2
7464,จุดขึ้นลง;visual stop,13.66328665,100.5319886,7464,2
7465,จุดขึ้นลง;visual stop,13.65682,100.53785,7465,2
7466,จุดขึ้นลง;visual stop,13.656784,100.537926,7466,2
7467,จุดขึ้นลง;visual stop,13.656987,100.537632,7467,2
7468,จุดขึ้นลง;visual stop,13.65694,100.53781,7468,2
7469,จุดขึ้นลง;visual stop,13.65689,100.53792,7469,2
7470,จุดขึ้นลง;visual stop,13.656858,100.537983,7470,2
7471,จุดขึ้นลง;visual stop,13.66122506,100.5359617,7471,2
7472,จุดขึ้นลง;visual stop,13.66518226,100.5412437,7472,2
7473,จุดขึ้นลง;visual stop,13.66574589,100.5448566,7473,2
7474,จุดขึ้นลง;visual stop,13.66768932,100.466885,7474,2
7475,จุดขึ้นลง;visual stop,13.66771652,100.4691094,7475,2
7476,จุดขึ้นลง;visual stop,13.67054926,100.4653681,7476,2
7477,จุดขึ้นลง;visual stop,13.67064394,100.4694831,7477,2
7478,จุดขึ้นลง;visual stop,13.67793769,100.4614723,7478,2
7479,จุดขึ้นลง;visual stop,13.67392963,100.4654334,7479,2
7480,จุดขึ้นลง;visual stop,13.67717,100.46459,7480,2
7481,จุดขึ้นลง;visual stop,13.67177036,100.4729374,7481,2
7482,จุดขึ้นลง;visual stop,13.66699482,100.4789414,7482,2
7483,จุดขึ้นลง;visual stop,13.668546,100.478365,7483,2
7484,จุดขึ้นลง;visual stop,13.67499767,100.4713142,7484,2
7485,จุดขึ้นลง;visual stop,13.68062461,100.4605979,7485,2
7486,จุดขึ้นลง;visual stop,13.67844982,100.4711734,7486,2
7487,จุดขึ้นลง;visual stop,13.66884248,100.4814281,7487,2
7488,จุดขึ้นลง;visual stop,13.67135182,100.4835252,7488,2
7489,จุดขึ้นลง;visual stop,13.668695,100.4912,7489,2
7490,จุดขึ้นลง;visual stop,13.66987818,100.4918821,7490,2
7491,จุดขึ้นลง;visual stop,13.67546845,100.4893734,7491,2
7492,จุดขึ้นลง;visual stop,13.6677035,100.493136,7492,2
7493,จุดขึ้นลง;visual stop,13.67288221,100.4939074,7493,2
7494,จุดขึ้นลง;visual stop,13.67767347,100.4922449,7494,2
7495,จุดขึ้นลง;visual stop,13.67607979,100.4953971,7495,2
7496,จุดขึ้นลง;visual stop,13.686483,100.486068,7496,2
7497,จุดขึ้นลง;visual stop,13.686609,100.48623,7497,2
7498,จุดขึ้นลง;visual stop,13.679372,100.495865,7498,2
7499,จุดขึ้นลง;visual stop,13.680943,100.493843,7499,2
7500,จุดขึ้นลง;visual stop,13.68225151,100.4923126,7500,2
7501,จุดขึ้นลง;visual stop,13.6831076,100.4986666,7501,2
7502,จุดขึ้นลง;visual stop,13.69690697,100.4986325,7502,2
7503,จุดขึ้นลง;visual stop,13.69550804,100.5019787,7503,2
7504,จุดขึ้นลง;visual stop,13.697597,100.497798,7504,2
7505,จุดขึ้นลง;visual stop,13.668622,100.513259,7505,2
7506,จุดขึ้นลง;visual stop,13.668642,100.513547,7506,2
7507,จุดขึ้นลง;visual stop,13.67265,100.50694,7507,2
7508,จุดขึ้นลง;visual stop,13.687905,100.520915,7508,2
7509,จุดขึ้นลง;visual stop,13.687047,100.522383,7509,2
7510,จุดขึ้นลง;visual stop,13.67367985,100.53386,7510,2
7511,จุดขึ้นลง;visual stop,13.67328317,100.5403308,7511,2
7512,จุดขึ้นลง;visual stop,13.68005285,100.5300524,7512,2
7513,จุดขึ้นลง;visual stop,13.68292242,100.5275458,7513,2
7514,จุดขึ้นลง;visual stop,13.67801922,100.5304308,7514,2
7515,จุดขึ้นลง;visual stop,13.680987,100.530647,7515,2
7516,จุดขึ้นลง;visual stop,13.683871,100.526574,7516,2
7517,จุดขึ้นลง;visual stop,13.68527025,100.5249877,7517,2
7518,จุดขึ้นลง;visual stop,13.68611761,100.5276005,7518,2
7519,จุดขึ้นลง;visual stop,13.68613973,100.5275714,7519,2
7520,จุดขึ้นลง;visual stop,13.681966,100.545281,7520,2
7521,จุดขึ้นลง;visual stop,13.68468457,100.5455832,7521,2
7522,จุดขึ้นลง;visual stop,13.68728134,100.5456758,7522,2
7523,จุดขึ้นลง;visual stop,13.694107,100.5049444,7523,2
7524,จุดขึ้นลง;visual stop,13.69302325,100.508314,7524,2
7525,จุดขึ้นลง;visual stop,13.69129794,100.5102075,7525,2
7526,จุดขึ้นลง;visual stop,13.69226433,100.512621,7526,2
7527,จุดขึ้นลง;visual stop,13.69322633,100.5114886,7527,2
7528,จุดขึ้นลง;visual stop,13.6957386,100.5093808,7528,2
7529,จุดขึ้นลง;visual stop,13.69618143,100.5131142,7529,2
7530,จุดขึ้นลง;visual stop,13.69873384,100.5114623,7530,2
7531,จุดขึ้นลง;visual stop,13.69162006,100.5155828,7531,2
7532,จุดขึ้นลง;visual stop,13.6898365,100.5181731,7532,2
7533,จุดขึ้นลง;visual stop,13.69515653,100.5145662,7533,2
7534,จุดขึ้นลง;visual stop,13.69939973,100.5148544,7534,2
7535,จุดขึ้นลง;visual stop,13.69810165,100.5167283,7535,2
7536,จุดขึ้นลง;visual stop,13.69967721,100.5191679,7536,2
7537,จุดขึ้นลง;visual stop,13.70178775,100.5125128,7537,2
7538,จุดขึ้นลง;visual stop,13.7043485,100.51045,7538,2
7539,จุดขึ้นลง;visual stop,13.70523045,100.511433,7539,2
7540,จุดขึ้นลง;visual stop,13.70703104,100.5079792,7540,2
7541,จุดขึ้นลง;visual stop,13.70781059,100.5088471,7541,2
7542,จุดขึ้นลง;visual stop,13.71005053,100.5113978,7542,2
7543,จุดขึ้นลง;visual stop,13.709974,100.511613,7543,2
7544,จุดขึ้นลง;visual stop,13.7025939,100.5166389,7544,2
7545,จุดขึ้นลง;visual stop,13.7039007,100.5140356,7545,2
7546,จุดขึ้นลง;visual stop,13.70416857,100.5170037,7546,2
7547,จุดขึ้นลง;visual stop,13.70411261,100.5175197,7547,2
7548,จุดขึ้นลง;visual stop,13.70466982,100.5193423,7548,2
7549,จุดขึ้นลง;visual stop,13.70254368,100.5209997,7549,2
7550,จุดขึ้นลง;visual stop,13.70255594,100.5216596,7550,2
7551,จุดขึ้นลง;visual stop,13.70396409,100.5205228,7551,2
7552,จุดขึ้นลง;visual stop,13.70473966,100.5206939,7552,2
7553,จุดขึ้นลง;visual stop,13.70307258,100.5233952,7553,2
7554,จุดขึ้นลง;visual stop,13.70937415,100.5150876,7554,2
7555,จุดขึ้นลง;visual stop,13.68907905,100.5297355,7555,2
7556,จุดขึ้นลง;visual stop,13.68909511,100.5297098,7556,2
7557,จุดขึ้นลง;visual stop,13.69200783,100.5319037,7557,2
7558,จุดขึ้นลง;visual stop,13.69444589,100.5345519,7558,2
7559,จุดขึ้นลง;visual stop,13.69862093,100.5284883,7559,2
7560,จุดขึ้นลง;visual stop,13.69091935,100.5460663,7560,2
7561,จุดขึ้นลง;visual stop,13.6938578,100.5414839,7561,2
7562,จุดขึ้นลง;visual stop,13.69343742,100.5445665,7562,2
7563,จุดขึ้นลง;visual stop,13.69452053,100.5378901,7563,2
7564,จุดขึ้นลง;visual stop,13.69636,100.53782,7564,2
7565,จุดขึ้นลง;visual stop,13.696761,100.538564,7565,2
7566,จุดขึ้นลง;visual stop,13.69788,100.540063,7566,2
7567,จุดขึ้นลง;visual stop,13.70055792,100.5253801,7567,2
7568,จุดขึ้นลง;visual stop,13.70534381,100.5262654,7568,2
7569,จุดขึ้นลง;visual stop,13.70540045,100.5322824,7569,2
7570,จุดขึ้นลง;visual stop,13.7064336,100.5260741,7570,2
7571,จุดขึ้นลง;visual stop,13.70626813,100.5267902,7571,2
7572,จุดขึ้นลง;visual stop,13.70940987,100.5303869,7572,2
7573,จุดขึ้นลง;visual stop,13.70684353,100.5316815,7573,2
7574,จุดขึ้นลง;visual stop,13.708557,100.530677,7574,2
7575,จุดขึ้นลง;visual stop,13.70346327,100.5449442,7575,2
7576,จุดขึ้นลง;visual stop,13.70784174,100.5433043,7576,2
7577,จุดขึ้นลง;visual stop,13.710159,100.542009,7577,2
7578,จุดขึ้นลง;visual stop,13.708996,100.546659,7578,2
7579,จุดขึ้นลง;visual stop,13.7641,99.96377,7579,2
7580,จุดขึ้นลง;visual stop,13.76210468,99.96565353,7580,2
7581,จุดขึ้นลง;visual stop,13.76286302,99.96894678,7581,2
7582,จุดขึ้นลง;visual stop,13.76451777,99.97221058,7582,2
7583,จุดขึ้นลง;visual stop,13.76656911,99.97494565,7583,2
7584,จุดขึ้นลง;visual stop,13.76538236,99.99045885,7584,2
7585,จุดขึ้นลง;visual stop,13.76323295,99.99296099,7585,2
7586,จุดขึ้นลง;visual stop,13.76499777,99.99600844,7586,2
7587,จุดขึ้นลง;visual stop,13.7683167,99.97812557,7587,2
7588,จุดขึ้นลง;visual stop,13.77143695,99.97942,7588,2
7589,จุดขึ้นลง;visual stop,13.77280596,99.98269022,7589,2
7590,จุดขึ้นลง;visual stop,13.77407211,99.98512914,7590,2
7591,จุดขึ้นลง;visual stop,13.773523,99.98524,7591,2
7592,จุดขึ้นลง;visual stop,13.76709643,99.98812099,7592,2
7593,จุดขึ้นลง;visual stop,13.77020243,99.98677952,7593,2
7594,จุดขึ้นลง;visual stop,13.76449878,99.9994852,7594,2
7595,จุดขึ้นลง;visual stop,13.76423064,100.0030991,7595,2
7596,จุดขึ้นลง;visual stop,13.76546433,100.0063677,7596,2
7597,จุดขึ้นลง;visual stop,13.76690243,100.0096546,7597,2
7598,จุดขึ้นลง;visual stop,13.7694103,100.011777,7598,2
7599,จุดขึ้นลง;visual stop,13.77307028,100.0117037,7599,2
7600,จุดขึ้นลง;visual stop,13.7767207,100.0118849,7600,2
7601,จุดขึ้นลง;visual stop,13.77756507,99.98615858,7601,2
7602,จุดขึ้นลง;visual stop,13.78107803,99.98616604,7602,2
7603,จุดขึ้นลง;visual stop,13.78382162,99.98796859,7603,2
7604,จุดขึ้นลง;visual stop,13.78746507,99.98843439,7604,2
7605,จุดขึ้นลง;visual stop,13.79111095,99.98885516,7605,2
7606,จุดขึ้นลง;visual stop,13.79464819,99.98983883,7606,2
7607,จุดขึ้นลง;visual stop,13.79819041,99.99042487,7607,2
7608,จุดขึ้นลง;visual stop,13.78037701,100.0120612,7608,2
7609,จุดขึ้นลง;visual stop,13.7840323,100.0118865,7609,2
7610,จุดขึ้นลง;visual stop,13.7876824,100.0116166,7610,2
7611,จุดขึ้นลง;visual stop,13.79779379,100.0080463,7611,2
7612,จุดขึ้นลง;visual stop,13.79126783,100.0109061,7612,2
7613,จุดขึ้นลง;visual stop,13.7945712,100.0093432,7613,2
7614,จุดขึ้นลง;visual stop,13.87663682,99.90544091,7614,2
7615,จุดขึ้นลง;visual stop,13.87993926,99.90704527,7615,2
7616,จุดขึ้นลง;visual stop,13.87435131,99.93098132,7616,2
7617,จุดขึ้นลง;visual stop,13.88054945,99.91065287,7617,2
7618,จุดขึ้นลง;visual stop,13.88117785,99.91430571,7618,2
7619,จุดขึ้นลง;visual stop,13.88074969,99.91786135,7619,2
7620,จุดขึ้นลง;visual stop,13.87816343,99.92470839,7620,2
7621,จุดขึ้นลง;visual stop,13.87957438,99.92133829,7621,2
7622,จุดขึ้นลง;visual stop,13.87625737,99.92784485,7622,2
7623,จุดขึ้นลง;visual stop,13.83696495,99.97155762,7623,2
7624,จุดขึ้นลง;visual stop,13.83623197,99.97476562,7624,2
7625,จุดขึ้นลง;visual stop,13.84049782,99.97152164,7625,2
7626,จุดขึ้นลง;visual stop,13.80052951,99.99197347,7626,2
7627,จุดขึ้นลง;visual stop,13.80146194,99.99552582,7627,2
7628,จุดขึ้นลง;visual stop,13.81687424,99.99729882,7628,2
7629,จุดขึ้นลง;visual stop,13.81908195,99.9948008,7629,2
7630,จุดขึ้นลง;visual stop,13.81909416,99.99481167,7630,2
7631,จุดขึ้นลง;visual stop,13.80241387,99.99907323,7631,2
7632,จุดขึ้นลง;visual stop,13.80273928,100.0027226,7632,2
7633,จุดขึ้นลง;visual stop,13.80138296,100.0084494,7633,2
7634,จุดขึ้นลง;visual stop,13.8029256,100.0063897,7634,2
7635,จุดขึ้นลง;visual stop,13.80319287,100.0071525,7635,2
7636,จุดขึ้นลง;visual stop,13.80323071,100.008477,7636,2
7637,จุดขึ้นลง;visual stop,13.80327248,100.0084773,7637,2
7638,จุดขึ้นลง;visual stop,13.807805,100.0078603,7638,2
7639,จุดขึ้นลง;visual stop,13.80782366,100.0079039,7639,2
7640,จุดขึ้นลง;visual stop,13.80310486,100.0100581,7640,2
7641,จุดขึ้นลง;visual stop,13.8033853,100.0108083,7641,2
7642,จุดขึ้นลง;visual stop,13.80328748,100.0137247,7642,2
7643,จุดขึ้นลง;visual stop,13.80356235,100.0144649,7643,2
7644,จุดขึ้นลง;visual stop,13.80345797,100.0173931,7644,2
7645,จุดขึ้นลง;visual stop,13.80373687,100.0181214,7645,2
7646,จุดขึ้นลง;visual stop,13.80622929,100.0095173,7646,2
7647,จุดขึ้นลง;visual stop,13.81276216,100.0026878,7647,2
7648,จุดขึ้นลง;visual stop,13.81014834,100.0052388,7648,2
7649,จุดขึ้นลง;visual stop,13.81017286,100.0052593,7649,2
7650,จุดขึ้นลง;visual stop,13.81535138,100.0000993,7650,2
7651,จุดขึ้นลง;visual stop,13.82877807,99.98635817,7651,2
7652,จุดขึ้นลง;visual stop,13.83133091,99.98374879,7652,2
7653,จุดขึ้นลง;visual stop,13.82583614,99.98817882,7653,2
7654,จุดขึ้นลง;visual stop,13.82360823,99.99036188,7654,2
7655,จุดขึ้นลง;visual stop,13.82156748,99.99249817,7655,2
7656,จุดขึ้นลง;visual stop,13.82159225,99.9925255,7656,2
7657,จุดขึ้นลง;visual stop,13.83396888,99.97753347,7657,2
7658,จุดขึ้นลง;visual stop,13.83314826,99.98099772,7658,2
7659,จุดขึ้นลง;visual stop,13.84875656,99.9644854,7659,2
7660,จุดขึ้นลง;visual stop,13.85206707,99.96301287,7660,2
7661,จุดขึ้นลง;visual stop,13.84340932,99.96944148,7661,2
7662,จุดขึ้นลง;visual stop,13.84586757,99.96672998,7662,2
7663,จุดขึ้นลง;visual stop,13.85846542,99.95630713,7663,2
7664,จุดขึ้นลง;visual stop,13.8584898,99.95631757,7664,2
7665,จุดขึ้นลง;visual stop,13.85557411,99.96232505,7665,2
7666,จุดขึ้นลง;visual stop,13.85557833,99.96233376,7666,2
7667,จุดขึ้นลง;visual stop,13.85734867,99.95928234,7667,2
7668,จุดขึ้นลง;visual stop,13.85736792,99.95930491,7668,2
7669,จุดขึ้นลง;visual stop,13.86136102,99.95422227,7669,2
7670,จุดขึ้นลง;visual stop,13.86135814,99.95427,7670,2
7671,จุดขึ้นลง;visual stop,13.87250736,99.93415282,7671,2
7672,จุดขึ้นลง;visual stop,13.87238,99.93444,7672,2
7673,จุดขึ้นลง;visual stop,13.87181121,99.93763602,7673,2
7674,จุดขึ้นลง;visual stop,13.87156926,99.94130003,7674,2
7675,จุดขึ้นลง;visual stop,13.8682195,99.95299525,7675,2
7676,จุดขึ้นลง;visual stop,13.87126922,99.94495951,7676,2
7677,จุดขึ้นลง;visual stop,13.87099996,99.94862083,7677,2
7678,จุดขึ้นลง;visual stop,13.87074878,99.95228137,7678,2
7679,จุดขึ้นลง;visual stop,13.86495171,99.95455991,7679,2
7680,จุดขึ้นลง;visual stop,13.8506105,100.0193096,7680,2
7681,จุดขึ้นลง;visual stop,13.85313342,100.0171186,7681,2
7682,จุดขึ้นลง;visual stop,13.86440486,100.0073234,7682,2
7683,จุดขึ้นลง;visual stop,13.86463704,100.0072757,7683,2
7684,จุดขึ้นลง;visual stop,13.85892285,100.0121574,7684,2
7685,จุดขึ้นลง;visual stop,13.85612427,100.0145086,7685,2
7686,จุดขึ้นลง;visual stop,13.86184,100.0098,7686,2
7687,จุดขึ้นลง;visual stop,13.86142886,100.0099741,7687,2
7688,จุดขึ้นลง;visual stop,13.87775216,99.99545071,7688,2
7689,จุดขึ้นลง;visual stop,13.88049043,99.99302271,7689,2
7690,จุดขึ้นลง;visual stop,13.88325259,99.9906237,7690,2
7691,จุดขึ้นลง;visual stop,13.88602367,99.98823972,7691,2
7692,จุดขึ้นลง;visual stop,13.86954681,100.0027425,7692,2
7693,จุดขึ้นลง;visual stop,13.86680651,100.0051666,7693,2
7694,จุดขึ้นลง;visual stop,13.872315,100.0002484,7694,2
7695,จุดขึ้นลง;visual stop,13.8749993,99.99786014,7695,2
7696,จุดขึ้นลง;visual stop,13.7144997,100.0764846,7696,2
7697,จุดขึ้นลง;visual stop,13.71808496,100.0771658,7697,2
7698,จุดขึ้นลง;visual stop,13.72165475,100.0778731,7698,2
7699,จุดขึ้นลง;visual stop,13.7252327,100.0785903,7699,2
7700,จุดขึ้นลง;visual stop,13.72881207,100.0792932,7700,2
7701,จุดขึ้นลง;visual stop,13.73234809,100.0801523,7701,2
7702,จุดขึ้นลง;visual stop,13.73579883,100.0813396,7702,2
7703,จุดขึ้นลง;visual stop,13.73915972,100.0827538,7703,2
7704,จุดขึ้นลง;visual stop,13.7425131,100.0841903,7704,2
7705,จุดขึ้นลง;visual stop,13.7458771,100.0856049,7705,2
7706,จุดขึ้นลง;visual stop,13.74923659,100.0870309,7706,2
7707,จุดขึ้นลง;visual stop,13.75271018,100.0880766,7707,2
7708,จุดขึ้นลง;visual stop,13.77263889,100.0311614,7708,2
7709,จุดขึ้นลง;visual stop,13.77423467,100.0327953,7709,2
7710,จุดขึ้นลง;visual stop,13.77387985,100.0361921,7710,2
7711,จุดขึ้นลง;visual stop,13.77381788,100.0398441,7711,2
7712,จุดขึ้นลง;visual stop,13.77304504,100.0434061,7712,2
7713,จุดขึ้นลง;visual stop,13.77468549,100.046664,7713,2
7714,จุดขึ้นลง;visual stop,13.7766127,100.0497405,7714,2
7715,จุดขึ้นลง;visual stop,13.78097376,100.0299202,7715,2
7716,จุดขึ้นลง;visual stop,13.78458504,100.0297056,7716,2
7717,จุดขึ้นลง;visual stop,13.77751736,100.0311713,7717,2
7718,จุดขึ้นลง;visual stop,13.78823817,100.0295104,7718,2
7719,จุดขึ้นลง;visual stop,13.79189065,100.0293059,7719,2
7720,จุดขึ้นลง;visual stop,13.79554398,100.0291173,7720,2
7721,จุดขึ้นลง;visual stop,13.7828354,100.0513644,7721,2
7722,จุดขึ้นลง;visual stop,13.78682444,100.0499795,7722,2
7723,จุดขึ้นลง;visual stop,13.77737823,100.0532787,7723,2
7724,จุดขึ้นลง;visual stop,13.77964815,100.0529586,7724,2
7725,จุดขึ้นลง;visual stop,13.78971482,100.0488932,7725,2
7726,จุดขึ้นลง;visual stop,13.790233,100.0486593,7726,2
7727,จุดขึ้นลง;visual stop,13.79327376,100.0485253,7727,2
7728,จุดขึ้นลง;visual stop,13.79382045,100.0485367,7728,2
7729,จุดขึ้นลง;visual stop,13.79692657,100.0486794,7729,2
7730,จุดขึ้นลง;visual stop,13.7563212,100.0885973,7730,2
7731,จุดขึ้นลง;visual stop,13.75993485,100.0891067,7731,2
7732,จุดขึ้นลง;visual stop,13.76354854,100.0895944,7732,2
7733,จุดขึ้นลง;visual stop,13.76715407,100.0901425,7733,2
7734,จุดขึ้นลง;visual stop,13.77076712,100.0906532,7734,2
7735,จุดขึ้นลง;visual stop,13.7743758,100.091197,7735,2
7736,จุดขึ้นลง;visual stop,13.77797891,100.0917698,7736,2
7737,จุดขึ้นลง;visual stop,13.78158397,100.0923375,7737,2
7738,จุดขึ้นลง;visual stop,13.78518894,100.0928948,7738,2
7739,จุดขึ้นลง;visual stop,13.78878982,100.0934807,7739,2
7740,จุดขึ้นลง;visual stop,13.79183326,100.093954,7740,2
7741,จุดขึ้นลง;visual stop,13.7923894,100.0940708,7741,2
7742,จุดขึ้นลง;visual stop,13.79599678,100.0946125,7742,2
7743,จุดขึ้นลง;visual stop,13.71529094,100.1187491,7743,2
7744,จุดขึ้นลง;visual stop,13.71419562,100.12165,7744,2
7745,จุดขึ้นลง;visual stop,13.71890685,100.1187517,7745,2
7746,จุดขึ้นลง;visual stop,13.72251463,100.1193555,7746,2
7747,จุดขึ้นลง;visual stop,13.72613041,100.1199097,7747,2
7748,จุดขึ้นลง;visual stop,13.72971631,100.1201353,7748,2
7749,จุดขึ้นลง;visual stop,13.73311706,100.1214771,7749,2
7750,จุดขึ้นลง;visual stop,13.7358724,100.1206476,7750,2
7751,จุดขึ้นลง;visual stop,13.73947249,100.1204809,7751,2
7752,จุดขึ้นลง;visual stop,13.74312506,100.1206723,7752,2
7753,จุดขึ้นลง;visual stop,13.74677867,100.1208522,7753,2
7754,จุดขึ้นลง;visual stop,13.7472089,100.1231148,7754,2
7755,จุดขึ้นลง;visual stop,13.75002137,100.1250652,7755,2
7756,จุดขึ้นลง;visual stop,13.75342088,100.1264129,7756,2
7757,จุดขึ้นลง;visual stop,13.7119229,100.1541576,7757,2
7758,จุดขึ้นลง;visual stop,13.71368143,100.1573734,7758,2
7759,จุดขึ้นลง;visual stop,13.71391014,100.1609509,7759,2
7760,จุดขึ้นลง;visual stop,13.71515961,100.1638213,7760,2
7761,จุดขึ้นลง;visual stop,13.71787679,100.1658098,7761,2
7762,จุดขึ้นลง;visual stop,13.7177227,100.1690281,7762,2
7763,จุดขึ้นลง;visual stop,13.71854119,100.1725728,7763,2
7764,จุดขึ้นลง;visual stop,13.72018331,100.1754477,7764,2
7765,จุดขึ้นลง;visual stop,13.72096464,100.1787465,7765,2
7766,จุดขึ้นลง;visual stop,13.72048,100.1823777,7766,2
7767,จุดขึ้นลง;visual stop,13.72083074,100.1859635,7767,2
7768,จุดขึ้นลง;visual stop,13.72130869,100.1895995,7768,2
7769,จุดขึ้นลง;visual stop,13.72093594,100.1929876,7769,2
7770,จุดขึ้นลง;visual stop,13.75342708,100.1952903,7770,2
7771,จุดขึ้นลง;visual stop,13.75687905,100.1276024,7771,2
7772,จุดขึ้นลง;visual stop,13.76037583,100.1286719,7772,2
7773,จุดขึ้นลง;visual stop,13.77285428,100.1289779,7773,2
7774,จุดขึ้นลง;visual stop,13.77646112,100.1290843,7774,2
7775,จุดขึ้นลง;visual stop,13.7638277,100.1298762,7775,2
7776,จุดขึ้นลง;visual stop,13.76696982,100.131654,7776,2
7777,จุดขึ้นลง;visual stop,13.77001204,100.1307496,7777,2
7778,จุดขึ้นลง;visual stop,13.77989675,100.1298534,7778,2
7779,จุดขึ้นลง;visual stop,13.78331769,100.1311368,7779,2
7780,จุดขึ้นลง;visual stop,13.786915,100.1317962,7780,2
7781,จุดขึ้นลง;visual stop,13.79051542,100.1324063,7781,2
7782,จุดขึ้นลง;visual stop,13.79397528,100.1312924,7782,2
7783,จุดขึ้นลง;visual stop,13.79750244,100.1307501,7783,2
7784,จุดขึ้นลง;visual stop,13.75751467,100.1892053,7784,2
7785,จุดขึ้นลง;visual stop,13.75539177,100.1921884,7785,2
7786,จุดขึ้นลง;visual stop,13.76211242,100.1861671,7786,2
7787,จุดขึ้นลง;visual stop,13.76049864,100.1870944,7787,2
7788,จุดขึ้นลง;visual stop,13.76374035,100.1853681,7788,2
7789,จุดขึ้นลง;visual stop,13.76537184,100.1844639,7789,2
7790,จุดขึ้นลง;visual stop,13.76512812,100.1880729,7790,2
7791,จุดขึ้นลง;visual stop,13.76770329,100.1832892,7791,2
7792,จุดขึ้นลง;visual stop,13.76774531,100.1833788,7792,2
7793,จุดขึ้นลง;visual stop,13.7709467,100.1815453,7793,2
7794,จุดขึ้นลง;visual stop,13.77022636,100.1816444,7794,2
7795,จุดขึ้นลง;visual stop,13.77025109,100.181699,7795,2
7796,จุดขึ้นลง;visual stop,13.77100686,100.1816353,7796,2
7797,จุดขึ้นลง;visual stop,13.77666614,100.1782275,7797,2
7798,จุดขึ้นลง;visual stop,13.77673,100.1782538,7798,2
7799,จุดขึ้นลง;visual stop,13.77348633,100.1799679,7799,2
7800,จุดขึ้นลง;visual stop,13.77420808,100.1798395,7800,2
7801,จุดขึ้นลง;visual stop,13.77425203,100.1799087,7801,2
7802,จุดขึ้นลง;visual stop,13.76661345,100.1866083,7802,2
7803,จุดขึ้นลง;visual stop,13.76597119,100.1900327,7803,2
7804,จุดขึ้นลง;visual stop,13.76631358,100.191546,7804,2
7805,จุดขึ้นลง;visual stop,13.7671468,100.193522,7805,2
7806,จุดขึ้นลง;visual stop,13.7675196,100.1950125,7806,2
7807,จุดขึ้นลง;visual stop,13.78506167,100.1592839,7807,2
7808,จุดขึ้นลง;visual stop,13.78301262,100.1621192,7808,2
7809,จุดขึ้นลง;visual stop,13.78725659,100.1571338,7809,2
7810,จุดขึ้นลง;visual stop,13.78725809,100.157166,7810,2
7811,จุดขึ้นลง;visual stop,13.78731665,100.1620883,7811,2
7812,จุดขึ้นลง;visual stop,13.78734759,100.1621048,7812,2
7813,จุดขึ้นลง;visual stop,13.78223761,100.1653415,7813,2
7814,จุดขึ้นลง;visual stop,13.7860222,100.1655164,7814,2
7815,จุดขึ้นลง;visual stop,13.78606222,100.1655387,7815,2
7816,จุดขึ้นลง;visual stop,13.7825079,100.1689009,7816,2
7817,จุดขึ้นลง;visual stop,13.78392281,100.1722329,7817,2
7818,จุดขึ้นลง;visual stop,13.78564652,100.1686965,7818,2
7819,จุดขึ้นลง;visual stop,13.78567251,100.1686816,7819,2
7820,จุดขึ้นลง;visual stop,13.78986412,100.1550565,7820,2
7821,จุดขึ้นลง;visual stop,13.78966665,100.1594345,7821,2
7822,จุดขึ้นลง;visual stop,13.79110283,100.1579055,7822,2
7823,จุดขึ้นลง;visual stop,13.79116729,100.1579846,7823,2
7824,จุดขึ้นลง;visual stop,13.787872,100.1715962,7824,2
7825,จุดขึ้นลง;visual stop,13.78790568,100.1715826,7825,2
7826,จุดขึ้นลง;visual stop,13.78819816,100.1724126,7826,2
7827,จุดขึ้นลง;visual stop,13.79227473,100.1702865,7827,2
7828,จุดขึ้นลง;visual stop,13.79698126,100.1677768,7828,2
7829,จุดขึ้นลง;visual stop,13.794669,100.16991,7829,2
7830,จุดขึ้นลง;visual stop,13.79504378,100.1706246,7830,2
7831,จุดขึ้นลง;visual stop,13.79522015,100.1709662,7831,2
7832,จุดขึ้นลง;visual stop,13.79542186,100.170885,7832,2
7833,จุดขึ้นลง;visual stop,13.79591844,100.1723043,7833,2
7834,จุดขึ้นลง;visual stop,13.7774677,100.1781262,7834,2
7835,จุดขึ้นลง;visual stop,13.77762239,100.1781203,7835,2
7836,จุดขึ้นลง;visual stop,13.77929559,100.1768854,7836,2
7837,จุดขึ้นลง;visual stop,13.77997293,100.1765383,7837,2
7838,จุดขึ้นลง;visual stop,13.78070187,100.176364,7838,2
7839,จุดขึ้นลง;visual stop,13.78074224,100.1764245,7839,2
7840,จุดขึ้นลง;visual stop,13.78375179,100.1744063,7840,2
7841,จุดขึ้นลง;visual stop,13.78519139,100.174037,7841,2
7842,จุดขึ้นลง;visual stop,13.79705427,100.1741739,7842,2
7843,จุดขึ้นลง;visual stop,13.79757207,100.1755812,7843,2
7844,จุดขึ้นลง;visual stop,13.79871089,100.1774518,7844,2
7845,จุดขึ้นลง;visual stop,13.79281,100.19375,7845,2
7846,จุดขึ้นลง;visual stop,13.792653,100.1938458,7846,2
7847,จุดขึ้นลง;visual stop,13.79851378,100.1880831,7847,2
7848,จุดขึ้นลง;visual stop,13.79604806,100.1907878,7848,2
7849,จุดขึ้นลง;visual stop,13.7934,100.19333,7849,2
7850,จุดขึ้นลง;visual stop,13.79342161,100.1933156,7850,2
7851,จุดขึ้นลง;visual stop,13.80362911,100.0210623,7851,2
7852,จุดขึ้นลง;visual stop,13.80389962,100.0217786,7852,2
